,year,round,from_country,to_country,total_points,tele_points,jury_points,from_capital,to_capital,distance
43197,2017,semi-final-2,mk,mk,0,0.0,0.0,Skopje,Skopje,0.0
43198,2017,semi-final-2,mk,mt,8,0.0,8.0,Skopje,Valletta,907.5281622527988
43199,2017,semi-final-2,mk,lt,4,0.0,4.0,Skopje,Vilnius,1441.9485582998193
43200,2017,semi-final-2,mk,sm,0,0.0,0.0,Skopje,San Marino,764.1409095164894
43201,2017,semi-final-2,no,bg,24,12.0,12.0,Oslo,Sofia,2098.4303631240373
43202,2017,semi-final-2,no,hu,8,6.0,2.0,Oslo,Budapest,1484.7244015967983
43203,2017,semi-final-2,no,il,14,7.0,7.0,Oslo,Jerusalem,3590.994005807327
43204,2017,semi-final-2,no,nl,11,3.0,8.0,Oslo,Amsterdam,916.1418383830897
43205,2017,semi-final-2,no,no,0,0.0,0.0,Oslo,Oslo,0.0
43206,2017,semi-final-2,no,ro,8,8.0,0.0,Oslo,Bucharest,2006.0567752858365
43207,2017,semi-final-2,no,at,4,0.0,4.0,Oslo,Vienna,1353.4892116097317
43208,2017,semi-final-2,no,hr,2,1.0,1.0,Oslo,Zagreb,1608.540043007865
43209,2017,semi-final-2,no,by,0,0.0,0.0,Oslo,Minsk,1220.6751656232514
43210,2017,semi-final-2,no,dk,14,4.0,10.0,Oslo,København,483.6172596743475
43211,2017,semi-final-2,no,rs,6,0.0,6.0,Oslo,Belgrade,1800.729957986179
43212,2017,semi-final-2,no,ch,5,0.0,5.0,Oslo,Bern,1462.0359042480734
43213,2017,semi-final-2,no,ie,2,2.0,0.0,Oslo,Dublin,1270.4380841699488
43214,2017,semi-final-2,no,ee,5,5.0,0.0,Oslo,Tallinn,789.3903199360399
43215,2017,semi-final-2,no,mk,3,0.0,3.0,Oslo,Skopje,2122.080925842397
43216,2017,semi-final-2,no,mt,0,0.0,0.0,Oslo,Valletta,2677.9935762492632
43217,2017,semi-final-2,no,lt,10,10.0,0.0,Oslo,Vilnius,1052.466360300737
43218,2017,semi-final-2,no,sm,0,0.0,0.0,Oslo,San Marino,1780.5857517571603
43219,2017,semi-final-2,ro,bg,16,8.0,8.0,Bucharest,Sofia,299.08210771526785
43220,2017,semi-final-2,ro,hu,12,12.0,0.0,Bucharest,Budapest,638.9659143865971
43221,2017,semi-final-2,ro,il,11,7.0,4.0,Bucharest,Jerusalem,1590.0485069049957
43222,2017,semi-final-2,ro,nl,12,0.0,12.0,Bucharest,Amsterdam,1786.1595335382308
43223,2017,semi-final-2,ro,no,4,2.0,2.0,Bucharest,Oslo,2006.0567752858365
43224,2017,semi-final-2,ro,ro,0,0.0,0.0,Bucharest,Bucharest,0.0
43225,2017,semi-final-2,ro,at,9,4.0,5.0,Bucharest,Vienna,854.9985335035285
43226,2017,semi-final-2,ro,hr,12,5.0,7.0,Bucharest,Zagreb,807.1607798012209
43227,2017,semi-final-2,ro,by,1,1.0,0.0,Bucharest,Minsk,1062.1196925359286
43228,2017,semi-final-2,ro,dk,10,0.0,10.0,Bucharest,København,1574.7541331760415
43229,2017,semi-final-2,ro,rs,0,0.0,0.0,Bucharest,Belgrade,448.33759637566936
43230,2017,semi-final-2,ro,ch,16,10.0,6.0,Bucharest,Bern,1472.8455743286797
43231,2017,semi-final-2,ro,ie,9,6.0,3.0,Bucharest,Dublin,2539.3471461537515
43232,2017,semi-final-2,ro,ee,3,3.0,0.0,Bucharest,Tallinn,1675.7770508315814
43233,2017,semi-final-2,ro,mk,0,0.0,0.0,Bucharest,Skopje,468.23620799419297
43234,2017,semi-final-2,ro,mt,1,0.0,1.0,Bucharest,Valletta,1372.7187375960375
43235,2017,semi-final-2,ro,lt,0,0.0,0.0,Bucharest,Vilnius,1144.1392535710784
43236,2017,semi-final-2,ro,sm,0,0.0,0.0,Bucharest,San Marino,1093.1734716750318
43237,2017,semi-final-2,sm,bg,20,12.0,8.0,San Marino,Sofia,892.8361952085
43238,2017,semi-final-2,sm,hu,13,10.0,3.0,San Marino,Budapest,652.095546578475
43239,2017,semi-final-2,sm,il,7,7.0,0.0,San Marino,Jerusalem,2380.5999130808596
43240,2017,semi-final-2,sm,nl,15,3.0,12.0,San Marino,Amsterdam,1088.8617552956616
43241,2017,semi-final-2,sm,no,10,0.0,10.0,San Marino,Oslo,1780.5857517571603
43242,2017,semi-final-2,sm,ro,8,8.0,0.0,San Marino,Bucharest,1093.1734716750318
43243,2017,semi-final-2,sm,at,8,1.0,7.0,San Marino,Vienna,563.1239672291478
43244,2017,semi-final-2,sm,hr,10,6.0,4.0,San Marino,Zagreb,349.8056028251153
43245,2017,semi-final-2,sm,by,0,0.0,0.0,San Marino,Minsk,1562.2390431621243
43246,2017,semi-final-2,sm,dk,5,0.0,5.0,San Marino,København,1305.6588960799797
43247,2017,semi-final-2,sm,rs,2,0.0,2.0,San Marino,Belgrade,648.033570594111
43248,2017,semi-final-2,sm,ch,5,5.0,0.0,San Marino,Bern,511.0867617859135
43249,2017,semi-final-2,sm,ie,2,2.0,0.0,San Marino,Dublin,1721.5065228203914
43250,2017,semi-final-2,sm,ee,0,0.0,0.0,San Marino,Tallinn,1914.4091766316817
43251,2017,semi-final-2,sm,mk,4,4.0,0.0,San Marino,Skopje,764.1409095164894
43252,2017,semi-final-2,sm,mt,1,0.0,1.0,San Marino,Valletta,904.4112809584277
43253,2017,semi-final-2,sm,lt,6,0.0,6.0,San Marino,Vilnius,1514.0945986145396
43254,2017,semi-final-2,sm,sm,0,0.0,0.0,San Marino,San Marino,0.0
43255,2017,semi-final-2,rs,bg,18,8.0,10.0,Belgrade,Sofia,328.39398012747154
43256,2017,semi-final-2,rs,hu,24,12.0,12.0,Belgrade,Budapest,316.08732418301213
43257,2017,semi-final-2,rs,il,12,5.0,7.0,Belgrade,Jerusalem,1905.679746151094
43258,2017,semi-final-2,rs,nl,8,0.0,8.0,Belgrade,Amsterdam,1414.342149122947
43259,2017,semi-final-2,rs,no,4,3.0,1.0,Belgrade,Oslo,1800.729957986179
43260,2017,semi-final-2,rs,ro,6,6.0,0.0,Belgrade,Bucharest,448.33759637566936
43261,2017,semi-final-2,rs,at,7,1.0,6.0,Belgrade,Vienna,489.0153229447839
43262,2017,semi-final-2,rs,hr,10,7.0,3.0,Belgrade,Zagreb,366.3558587467025
43263,2017,semi-final-2,rs,by,2,2.0,0.0,Belgrade,Minsk,1135.6985494660935
43264,2017,semi-final-2,rs,dk,4,0.0,4.0,Belgrade,København,1330.4210538345485
43265,2017,semi-final-2,rs,rs,0,0.0,0.0,Belgrade,Belgrade,0.0
43266,2017,semi-final-2,rs,ch,4,4.0,0.0,Belgrade,Bern,1034.7077971689116
43267,2017,semi-final-2,rs,ie,0,0.0,0.0,Belgrade,Dublin,2150.746312455232
43268,2017,semi-final-2,rs,ee,0,0.0,0.0,Belgrade,Tallinn,1653.422314072434
43269,2017,semi-final-2,rs,mk,15,10.0,5.0,Belgrade,Skopje,321.97191813042684
43270,2017,semi-final-2,rs,mt,2,0.0,2.0,Belgrade,Valletta,1111.7796372340163
43271,2017,semi-final-2,rs,lt,0,0.0,0.0,Belgrade,Vilnius,1153.1943237402
43272,2017,semi-final-2,rs,sm,0,0.0,0.0,Belgrade,San Marino,648.033570594111
43273,2017,semi-final-2,ch,bg,18,6.0,12.0,Bern,Sofia,1335.2770011191703
43274,2017,semi-final-2,ch,hu,13,8.0,5.0,Bern,Budapest,881.8948536796723
43275,2017,semi-final-2,ch,il,9,5.0,4.0,Bern,Jerusalem,2873.8315101825856
43276,2017,semi-final-2,ch,nl,12,4.0,8.0,Bern,Amsterdam,631.984668097504
43277,2017,semi-final-2,ch,no,10,0.0,10.0,Bern,Oslo,1462.0359042480734
43278,2017,semi-final-2,ch,ro,7,7.0,0.0,Bern,Bucharest,1472.8455743286797
43279,2017,semi-final-2,ch,at,9,2.0,7.0,Bern,Vienna,684.6758502979812
43280,2017,semi-final-2,ch,hr,10,10.0,0.0,Bern,Zagreb,668.4432825048661
43281,2017,semi-final-2,ch,by,1,0.0,1.0,Bern,Minsk,1617.110568038444
43282,2017,semi-final-2,ch,dk,3,0.0,3.0,Bern,København,1036.7440357106227
43283,2017,semi-final-2,ch,rs,18,12.0,6.0,Bern,Belgrade,1034.7077971689116
43284,2017,semi-final-2,ch,ch,0,0.0,0.0,Bern,Bern,0.0
43285,2017,semi-final-2,ch,ie,2,0.0,2.0,Bern,Dublin,1210.9466046935372
43286,2017,semi-final-2,ch,ee,1,1.0,0.0,Bern,Tallinn,1795.844145661001
43287,2017,semi-final-2,ch,mk,3,3.0,0.0,Bern,Skopje,1235.30017779791
43288,2017,semi-final-2,ch,mt,0,0.0,0.0,Bern,Valletta,1351.9696536182835
43289,2017,semi-final-2,ch,lt,0,0.0,0.0,Bern,Vilnius,1518.6749168270248
43290,2017,semi-final-2,ch,sm,0,0.0,0.0,Bern,San Marino,511.0867617859135
43291,2017,semi-final-2,ua,bg,18,10.0,8.0,Kyiv,Sofia,1027.474058841011
43292,2017,semi-final-2,ua,hu,13,6.0,7.0,Kyiv,Budapest,896.8528344360113
43293,2017,semi-final-2,ua,il,8,7.0,1.0,Kyiv,Jerusalem,2098.76350793784
43294,2017,semi-final-2,ua,nl,6,0.0,6.0,Kyiv,Amsterdam,1781.9648584520326
43295,2017,semi-final-2,ua,no,14,4.0,10.0,Kyiv,Oslo,1633.53706204219
43296,2017,semi-final-2,ua,ro,9,5.0,4.0,Kyiv,Bucharest,749.66679914158
43297,2017,semi-final-2,ua,at,0,0.0,0.0,Kyiv,Vienna,1055.0480567125996
43298,2017,semi-final-2,ua,hr,8,3.0,5.0,Kyiv,Zagreb,1195.1630867719077
43299,2017,semi-final-2,ua,by,24,12.0,12.0,Kyiv,Minsk,436.17192411624404
43300,2017,semi-final-2,ua,dk,0,0.0,0.0,Kyiv,København,1330.8741192200441
43301,2017,semi-final-2,ua,rs,0,0.0,0.0,Kyiv,Belgrade,981.1206068477894
43302,2017,semi-final-2,ua,ch,2,2.0,0.0,Kyiv,Bern,1732.6122447858493
43303,2017,semi-final-2,ua,ie,2,0.0,2.0,Kyiv,Dublin,2519.557245258272
43304,2017,semi-final-2,ua,ee,8,8.0,0.0,Kyiv,Tallinn,1071.6266130794472
43305,2017,semi-final-2,ua,mk,3,0.0,3.0,Kyiv,Skopje,1174.2033898948785
43306,2017,semi-final-2,ua,mt,0,0.0,0.0,Kyiv,Valletta,2071.3657603881616
43307,2017,semi-final-2,ua,lt,1,1.0,0.0,Kyiv,Vilnius,589.8353014937695
43308,2017,semi-final-2,ua,sm,0,0.0,0.0,Kyiv,San Marino,1544.4185640356795
43309,2018,final,al,il,6,1.0,5.0,Tirana,Jerusalem,1711.4739376188493
43310,2018,final,al,cy,20,10.0,10.0,Tirana,Nicosia,1354.9859499966042
43311,2018,final,al,at,2,2.0,0.0,Tirana,Vienna,808.9751491679817
43312,2018,final,al,de,14,8.0,6.0,Tirana,Berlin,1333.6282096782224
43313,2018,final,al,it,24,12.0,12.0,Tirana,Rome,616.3074922478878
43314,2018,final,al,cz,1,0.0,1.0,Tirana,Prague,1057.2123775549207
43315,2018,final,al,se,4,0.0,4.0,Tirana,Stockholm,2005.448591738666
43316,2018,final,al,ee,4,4.0,0.0,Tirana,Tallinn,2044.8624418022814
43317,2018,final,al,dk,0,0.0,0.0,Tirana,København,1679.5221197663295
43318,2018,final,al,md,2,0.0,2.0,Tirana,Chi?in?u,963.3408901320586
43319,2018,final,al,al,0,0.0,0.0,Tirana,Tirana,0.0
43320,2018,final,al,lt,0,0.0,0.0,Tirana,Vilnius,1542.3698727506946
43321,2018,final,al,fr,12,5.0,7.0,Tirana,Paris,1603.174180511807
43322,2018,final,al,bg,14,6.0,8.0,Tirana,Sofia,328.3556006726287
43323,2018,final,al,no,0,0.0,0.0,Tirana,Oslo,2158.588724207042
43324,2018,final,al,ie,7,7.0,0.0,Tirana,Dublin,2357.367816552662
43325,2018,final,al,ua,0,0.0,0.0,Tirana,Kyiv,1312.2194332200233
43326,2018,final,al,nl,0,0.0,0.0,Tirana,Amsterdam,1662.806067436764
43327,2018,final,al,rs,3,0.0,3.0,Tirana,Belgrade,391.44586334160124
43328,2018,final,al,au,0,0.0,0.0,Tirana,Canberra,11749.333158626243
43329,2018,final,al,hu,0,0.0,0.0,Tirana,Budapest,687.4878169454375
43330,2018,final,al,si,0,0.0,0.0,Tirana,Ljubljana,674.7885565890349
43331,2018,final,al,es,0,0.0,0.0,Tirana,Madrid,1983.7789975157837
43332,2018,final,al,gb,3,3.0,0.0,Tirana,London,1893.0072736423606
43333,2018,final,al,fi,0,0.0,0.0,Tirana,Helsinki,2126.7046041563367
43334,2018,final,al,pt,0,0.0,0.0,Tirana,Lisbon,2482.341267405173
43335,2018,final,am,il,18,10.0,8.0,Yerevan,Jerusalem,1285.4792253024557
43336,2018,final,am,cy,19,12.0,7.0,Yerevan,Nicosia,1150.3912604393756
43337,2018,final,am,at,7,6.0,1.0,Yerevan,Vienna,2379.033971390389
43338,2018,final,am,de,5,0.0,5.0,Yerevan,Berlin,2703.41482335952
43339,2018,final,am,it,3,3.0,0.0,Yerevan,Rome,2674.3911872620965
43340,2018,final,am,cz,14,8.0,6.0,Yerevan,Prague,2561.4030124112987
43341,2018,final,am,se,12,0.0,12.0,Yerevan,Stockholm,2806.6117058508707
43342,2018,final,am,ee,2,2.0,0.0,Yerevan,Tallinn,2543.1986060332797
43343,2018,final,am,dk,0,0.0,0.0,Yerevan,København,2879.705052005718
43344,2018,final,am,md,11,1.0,10.0,Yerevan,Chi?in?u,1447.4573530136056
43345,2018,final,am,al,0,0.0,0.0,Yerevan,Tirana,2073.730122179041
43346,2018,final,am,lt,0,0.0,0.0,Yerevan,Vilnius,2135.3215915194687
43347,2018,final,am,fr,9,5.0,4.0,Yerevan,Paris,3414.865149962253
43348,2018,final,am,bg,0,0.0,0.0,Yerevan,Sofia,1774.9920323524289
43349,2018,final,am,no,7,7.0,0.0,Yerevan,Oslo,3187.1530709589674
43350,2018,final,am,ie,0,0.0,0.0,Yerevan,Dublin,4017.5237742964273
43351,2018,final,am,ua,4,4.0,0.0,Yerevan,Kyiv,1557.6085556093126
43352,2018,final,am,nl,3,0.0,3.0,Yerevan,Amsterdam,3260.8238154614473
43353,2018,final,am,rs,0,0.0,0.0,Yerevan,Belgrade,2015.03947526567
43354,2018,final,am,au,2,0.0,2.0,Yerevan,Canberra,9691.946085698313
43355,2018,final,am,hu,0,0.0,0.0,Yerevan,Budapest,2164.6038635531854
43356,2018,final,am,si,0,0.0,0.0,Yerevan,Ljubljana,2489.512212614723
43357,2018,final,am,es,0,0.0,0.0,Yerevan,Madrid,4035.1065401192714
43358,2018,final,am,gb,0,0.0,0.0,Yerevan,London,3596.479967128033
43359,2018,final,am,fi,0,0.0,0.0,Yerevan,Helsinki,2599.2917939412673
43360,2018,final,am,pt,0,0.0,0.0,Yerevan,Lisbon,4537.187157708327
43361,2018,final,au,il,18,12.0,6.0,Canberra,Jerusalem,10602.542594926255
43362,2018,final,au,cy,7,7.0,0.0,Canberra,Nicosia,10708.001157724424
43363,2018,final,au,at,5,0.0,5.0,Canberra,Vienna,11855.583154715363
43364,2018,final,au,de,12,2.0,10.0,Canberra,Berlin,11969.525693885507
43365,2018,final,au,it,0,0.0,0.0,Canberra,Rome,12325.732706172595
43366,2018,final,au,cz,4,3.0,1.0,Canberra,Prague,11952.72693422716
43367,2018,final,au,se,12,0.0,12.0,Canberra,Stockholm,11584.829781832917
43368,2018,final,au,ee,8,0.0,8.0,Canberra,Tallinn,11206.257689686114
43369,2018,final,au,dk,10,10.0,0.0,Canberra,København,11959.734115439664
43370,2018,final,au,md,7,5.0,2.0,Canberra,Chi?in?u,10942.552078868666
43371,2018,final,au,al,0,0.0,0.0,Canberra,Tirana,11749.333158626243
43372,2018,final,au,lt,3,0.0,3.0,Canberra,Vilnius,11162.566740028768
43373,2018,final,au,fr,0,0.0,0.0,Canberra,Paris,12830.105202208728
43374,2018,final,au,bg,0,0.0,0.0,Canberra,Sofia,11434.107577813098
43375,2018,final,au,no,1,1.0,0.0,Canberra,Oslo,11988.754502380567
43376,2018,final,au,ie,12,8.0,4.0,Canberra,Dublin,13196.251808780584
43377,2018,final,au,ua,0,0.0,0.0,Canberra,Kyiv,10811.680077211357
43378,2018,final,au,nl,0,0.0,0.0,Canberra,Amsterdam,12533.521711043024
43379,2018,final,au,rs,0,0.0,0.0,Canberra,Belgrade,11617.709340289097
43380,2018,final,au,au,0,0.0,0.0,Canberra,Canberra,0.0
43381,2018,final,au,hu,0,0.0,0.0,Canberra,Budapest,11670.027731622276
43382,2018,final,au,si,0,0.0,0.0,Canberra,Ljubljana,12044.609044696152
43383,2018,final,au,es,7,0.0,7.0,Canberra,Madrid,13644.326045256725
43384,2018,final,au,gb,6,6.0,0.0,Canberra,London,12891.318422823422
43385,2018,final,au,fi,4,4.0,0.0,Canberra,Helsinki,11198.510885794223
43386,2018,final,au,pt,0,0.0,0.0,Canberra,Lisbon,14141.703915039829
43387,2018,final,at,il,19,7.0,12.0,Vienna,Jerusalem,2390.711552427854
43388,2018,final,at,cy,1,1.0,0.0,Vienna,Nicosia,1997.8664223918865
43389,2018,final,at,at,0,0.0,0.0,Vienna,Vienna,0.0
43390,2018,final,at,de,16,6.0,10.0,Vienna,Berlin,524.8127243398101
43391,2018,final,at,it,10,10.0,0.0,Vienna,Rome,764.1043383207954
43392,2018,final,at,cz,15,12.0,3.0,Vienna,Prague,252.843955315705
43393,2018,final,at,se,8,0.0,8.0,Vienna,Stockholm,1242.9880588648116
43394,2018,final,at,ee,2,0.0,2.0,Vienna,Tallinn,1363.4112768062262
43395,2018,final,at,dk,5,5.0,0.0,Vienna,København,871.9691649208438
43396,2018,final,at,md,0,0.0,0.0,Vienna,Chi?in?u,945.3917642226112
43397,2018,final,at,al,9,2.0,7.0,Vienna,Tirana,808.9751491679817
43398,2018,final,at,lt,0,0.0,0.0,Vienna,Vilnius,951.400648758101
43399,2018,final,at,fr,0,0.0,0.0,Vienna,Paris,1036.0407521679517
43400,2018,final,at,bg,6,0.0,6.0,Vienna,Sofia,816.1027995636355
43401,2018,final,at,no,0,0.0,0.0,Vienna,Oslo,1353.4892116097317
43402,2018,final,at,ie,8,4.0,4.0,Vienna,Dublin,1685.0932846546416
43403,2018,final,at,ua,0,0.0,0.0,Vienna,Kyiv,1055.0480567125996
43404,2018,final,at,nl,1,0.0,1.0,Vienna,Amsterdam,935.9264958181074
43405,2018,final,at,rs,8,8.0,0.0,Vienna,Belgrade,489.0153229447839
43406,2018,final,at,au,0,0.0,0.0,Vienna,Canberra,11855.583154715363
43407,2018,final,at,hu,3,3.0,0.0,Vienna,Budapest,217.4287229191948
43408,2018,final,at,si,5,0.0,5.0,Vienna,Ljubljana,277.071176489289
43409,2018,final,at,es,0,0.0,0.0,Vienna,Madrid,1809.734967562103
43410,2018,final,at,gb,0,0.0,0.0,Vienna,London,1237.492543618928
43411,2018,final,at,fi,0,0.0,0.0,Vienna,Helsinki,1440.945289093117
43412,2018,final,at,pt,0,0.0,0.0,Vienna,Lisbon,2296.179097352181
43413,2018,final,az,il,13,12.0,1.0,Baku,Jerusalem,1670.1568495863153
43414,2018,final,az,cy,14,10.0,4.0,Baku,Nicosia,1585.9655358158209
43415,2018,final,az,at,0,0.0,0.0,Baku,Vienna,2750.6575261130483
43416,2018,final,az,de,5,3.0,2.0,Baku,Berlin,3029.3246382218263
43417,2018,final,az,it,5,5.0,0.0,Baku,Rome,3099.6080439641987
43418,2018,final,az,cz,6,6.0,0.0,Baku,Prague,2914.0449689558013
43419,2018,final,az,se,2,2.0,0.0,Baku,Stockholm,3032.5110335889644
43420,2018,final,az,ee,3,0.0,3.0,Baku,Tallinn,2732.477680006389
43421,2018,final,az,dk,0,0.0,0.0,Baku,København,3169.6563745914204
43422,2018,final,az,md,11,4.0,7.0,Baku,Chi?in?u,1805.9868108458404
43423,2018,final,az,al,12,0.0,12.0,Baku,Tirana,2507.6486978157277
43424,2018,final,az,lt,0,0.0,0.0,Baku,Vilnius,2385.205851288417
43425,2018,final,az,fr,0,0.0,0.0,Baku,Paris,3784.4453646491174
43426,2018,final,az,bg,6,1.0,5.0,Baku,Sofia,2200.369303782272
43427,2018,final,az,no,7,7.0,0.0,Baku,Oslo,3431.940921032117
43428,2018,final,az,ie,0,0.0,0.0,Baku,Dublin,4348.620526715385
43429,2018,final,az,ua,14,8.0,6.0,Baku,Kyiv,1839.8843514656435
43430,2018,final,az,nl,0,0.0,0.0,Baku,Amsterdam,3598.68969867869
43431,2018,final,az,rs,10,0.0,10.0,Baku,Belgrade,2420.222485563136
43432,2018,final,az,au,0,0.0,0.0,Baku,Canberra,9246.787176978884
43433,2018,final,az,hu,8,0.0,8.0,Baku,Budapest,2541.152225460724
43434,2018,final,az,si,0,0.0,0.0,Baku,Ljubljana,2884.083520684176
43435,2018,final,az,es,0,0.0,0.0,Baku,Madrid,4451.784696407388
43436,2018,final,az,gb,0,0.0,0.0,Baku,London,3943.612925044719
43437,2018,final,az,fi,0,0.0,0.0,Baku,Helsinki,2778.5896257504755
43438,2018,final,az,pt,0,0.0,0.0,Baku,Lisbon,4954.003360909072
43439,2018,final,by,il,8,8.0,0.0,Minsk,Jerusalem,2521.393032043754
43440,2018,final,by,cy,15,3.0,12.0,Minsk,Nicosia,2126.990017026267
43441,2018,final,by,at,10,0.0,10.0,Minsk,Vienna,1007.3448364640757
43442,2018,final,by,de,0,0.0,0.0,Minsk,Berlin,955.2299602668124
43443,2018,final,by,it,4,4.0,0.0,Minsk,Rome,1741.7003483495828
43444,2018,final,by,cz,11,5.0,6.0,Minsk,Prague,994.2037989227921
43445,2018,final,by,se,1,0.0,1.0,Minsk,Stockholm,840.0200922344636
43446,2018,final,by,ee,0,0.0,0.0,Minsk,Tallinn,642.6087700764739
43447,2018,final,by,dk,10,7.0,3.0,Minsk,København,982.3073817003052
43448,2018,final,by,md,6,6.0,0.0,Minsk,Chi?in?u,775.4912768225751
43449,2018,final,by,al,7,0.0,7.0,Minsk,Tirana,1516.3509695610953
43450,2018,final,by,lt,5,0.0,5.0,Minsk,Vilnius,170.1117986998041
43451,2018,final,by,fr,0,0.0,0.0,Minsk,Paris,1829.4465644904017
43452,2018,final,by,bg,1,1.0,0.0,Minsk,Sofia,1290.1838595084655
43453,2018,final,by,no,18,10.0,8.0,Minsk,Oslo,1220.6751656232514
43454,2018,final,by,ie,0,0.0,0.0,Minsk,Dublin,2215.332792573421
43455,2018,final,by,ua,12,12.0,0.0,Minsk,Kyiv,436.17192411624404
43456,2018,final,by,nl,0,0.0,0.0,Minsk,Amsterdam,1517.6982918200174
43457,2018,final,by,rs,0,0.0,0.0,Minsk,Belgrade,1135.6985494660935
43458,2018,final,by,au,2,0.0,2.0,Minsk,Canberra,11016.60669127289
43459,2018,final,by,hu,2,2.0,0.0,Minsk,Budapest,930.4336856703316
43460,2018,final,by,si,4,0.0,4.0,Minsk,Ljubljana,1276.7561048016562
43461,2018,final,by,es,0,0.0,0.0,Minsk,Madrid,2765.7931115522138
43462,2018,final,by,gb,0,0.0,0.0,Minsk,London,1876.073065802767
43463,2018,final,by,fi,0,0.0,0.0,Minsk,Helsinki,718.2132769069505
43464,2018,final,by,pt,0,0.0,0.0,Minsk,Lisbon,3229.8255756272524
43465,2018,final,be,il,16,10.0,6.0,Brussels,Jerusalem,3272.6584696888685
43466,2018,final,be,cy,11,7.0,4.0,Brussels,Nicosia,2889.8709027719833
43467,2018,final,be,at,15,3.0,12.0,Brussels,Vienna,917.8641762519657
43468,2018,final,be,de,7,2.0,5.0,Brussels,Berlin,654.1588402686469
43469,2018,final,be,it,6,6.0,0.0,Brussels,Rome,1172.6152169771856
43470,2018,final,be,cz,8,1.0,7.0,Brussels,Prague,720.7641415611293
43471,2018,final,be,se,8,0.0,8.0,Brussels,Stockholm,1283.8231729041247
43472,2018,final,be,ee,0,0.0,0.0,Brussels,Tallinn,1602.4780219114452
43473,2018,final,be,dk,5,5.0,0.0,Brussels,København,768.7293452682493
43474,2018,final,be,md,0,0.0,0.0,Brussels,Chi?in?u,1834.9387185539272
43475,2018,final,be,al,2,0.0,2.0,Brussels,Tirana,1589.6954213503925
43476,2018,final,be,lt,0,0.0,0.0,Brussels,Vilnius,1472.312867906591
43477,2018,final,be,fr,11,8.0,3.0,Brussels,Paris,261.801328672752
43478,2018,final,be,bg,0,0.0,0.0,Brussels,Sofia,1699.9792177619584
43479,2018,final,be,no,0,0.0,0.0,Brussels,Oslo,1088.5020655847604
43480,2018,final,be,ie,4,4.0,0.0,Brussels,Dublin,775.6502164293281
43481,2018,final,be,ua,0,0.0,0.0,Brussels,Kyiv,1840.1050010111733
43482,2018,final,be,nl,22,12.0,10.0,Brussels,Amsterdam,173.5729934310053
43483,2018,final,be,rs,0,0.0,0.0,Brussels,Belgrade,1375.6451487599288
43484,2018,final,be,au,0,0.0,0.0,Brussels,Canberra,12623.276477690672
43485,2018,final,be,hu,0,0.0,0.0,Brussels,Budapest,1135.0022517210741
43486,2018,final,be,si,0,0.0,0.0,Brussels,Ljubljana,920.6647628879908
43487,2018,final,be,es,1,0.0,1.0,Brussels,Madrid,1311.5926128870365
43488,2018,final,be,gb,0,0.0,0.0,Brussels,London,319.69309808111706
43489,2018,final,be,fi,0,0.0,0.0,Brussels,Helsinki,1651.3107311715369
43490,2018,final,be,pt,0,0.0,0.0,Brussels,Lisbon,1702.932372727051
43491,2018,final,bg,il,14,10.0,4.0,Sofia,Jerusalem,1577.4390725835092
43492,2018,final,bg,cy,15,12.0,3.0,Sofia,Nicosia,1190.1062725546965
43493,2018,final,bg,at,16,4.0,12.0,Sofia,Vienna,816.1027995636355
43494,2018,final,bg,de,6,0.0,6.0,Sofia,Berlin,1318.5148951122449
43495,2018,final,bg,it,6,6.0,0.0,Sofia,Rome,899.8078315390566
43496,2018,final,bg,cz,11,3.0,8.0,Sofia,Prague,1065.5428096939675
43497,2018,final,bg,se,2,0.0,2.0,Sofia,Stockholm,1886.7666868041636
43498,2018,final,bg,ee,2,2.0,0.0,Sofia,Tallinn,1869.2825111491202
43499,2018,final,bg,dk,0,0.0,0.0,Sofia,København,1637.8905991295542
43500,2018,final,bg,md,8,8.0,0.0,Sofia,Chi?in?u,653.5040628529584
43501,2018,final,bg,al,7,0.0,7.0,Sofia,Tirana,328.3556006726287
43502,2018,final,bg,lt,10,0.0,10.0,Sofia,Vilnius,1345.3830451739395
43503,2018,final,bg,fr,5,0.0,5.0,Sofia,Paris,1760.2049021301511
43504,2018,final,bg,bg,0,0.0,0.0,Sofia,Sofia,0.0
43505,2018,final,bg,no,0,0.0,0.0,Sofia,Oslo,2098.4303631240373
43506,2018,final,bg,ie,1,0.0,1.0,Sofia,Dublin,2475.581687464939
43507,2018,final,bg,ua,1,1.0,0.0,Sofia,Kyiv,1027.474058841011
43508,2018,final,bg,nl,0,0.0,0.0,Sofia,Amsterdam,1742.3512076899065
43509,2018,final,bg,rs,7,7.0,0.0,Sofia,Belgrade,328.39398012747154
43510,2018,final,bg,au,0,0.0,0.0,Sofia,Canberra,11434.107577813098
43511,2018,final,bg,hu,5,5.0,0.0,Sofia,Budapest,628.0862525900056
43512,2018,final,bg,si,0,0.0,0.0,Sofia,Ljubljana,792.6255642859088
43513,2018,final,bg,es,0,0.0,0.0,Sofia,Madrid,2261.7129888375935
43514,2018,final,bg,gb,0,0.0,0.0,Sofia,London,2016.0810573754284
43515,2018,final,bg,fi,0,0.0,0.0,Sofia,Helsinki,1951.2666992908364
43516,2018,final,bg,pt,0,0.0,0.0,Sofia,Lisbon,2763.389230826245
43517,2018,final,hr,il,16,6.0,10.0,Zagreb,Jerusalem,2244.048789582464
